#depth	age	sigma_age	air_age	sigma_air_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.660000000000000000e+03	8.273047565842920449e+04	4.551527752332400269e+03	8.228729710300410807e+04	4.536968693151579828e+03	1.287810000000035870e-01	3.317317165810409335e-02	1.161927174930482004e-01	1.605936170750294628e-02	8.003323201844393964e+01	2.384005620344649046e+01	6.534170927405284601e+00	2.048733780510457958e+00	1.287810000000035870e-01	2.658027114161924942e-01	1.147999999999999993e-01	1.500891983492604054e-01	7.619185714285710276e+01	3.436827679943054714e-01	1.496341435147265780e-02	4.374268999787126085e-03	1.490232577025916126e-02	0.000000000000000000e+00
2.661000000000000000e+03	8.279730532554334786e+04	4.554599604947572516e+03	8.235440072262808098e+04	4.540022239284703574e+03	1.347900000000095133e-01	3.432227403869803073e-02	1.160182221182474022e-01	1.617016442776066446e-02	8.013885304176152147e+01	2.365758653875483830e+01	6.536098889965160197e+00	2.029488600262290277e+00	1.347900000000095133e-01	2.641973192605722165e-01	1.145999999999999935e-01	1.502368138911210349e-01	7.618114285714290190e+01	3.437055528882312361e-01	1.563809615931967267e-02	4.539487959189905490e-03	1.493295221213998547e-02	0.000000000000000000e+00
2.662000000000000000e+03	8.286125172859728627e+04	4.557507429821328515e+03	8.242136671741557075e+04	4.543199771121640879e+03	1.397529999999846950e-01	3.533504255467934119e-02	1.159448978868868330e-01	1.631587543192839287e-02	8.024837504924653331e+01	2.361055424501313027e+01	6.537854095315651648e+00	2.019532159237053648e+00	1.397529999999846950e-01	2.626543480478089609e-01	1.145000000000000046e-01	1.503844294329816367e-01	7.617342857142860169e+01	3.437273600126450890e-01	1.620364731438432224e-02	4.688711369038096877e-03	1.496202277271423652e-02	0.000000000000000000e+00
2.663000000000000000e+03	8.292296622907966957e+04	4.560282676179893315e+03	8.248820260018295085e+04	4.546222498792670194e+03	1.357709999999769934e-01	3.422691731436122708e-02	1.157702453105694668e-01	1.646746033447097843e-02	8.036011772976038969e+01	2.370065187802433115e+01	6.540239806842691905e+00	2.022366345008244082e+00	1.357709999999769934e-01	2.611150037353366926e-01	1.142999999999999988e-01	1.505320449748422662e-01	7.616871428571430158e+01	3.437484110773510460e-01	1.571824197605866530e-02	4.549713816402282951e-03	1.491664455703671857e-02	0.000000000000000000e+00
2.664000000000000000e+03	8.298658657552319346e+04	4.563111329728627425e+03	8.255524180569437158e+04	4.549489132272121424e+03	1.313569999999799620e-01	3.315820959997345385e-02	1.156968125908386102e-01	1.665287027077336918e-02	8.047803264638790210e+01	2.393159063843957668e+01	6.542631408584384189e+00	2.034995980620236899e+00	1.313569999999799620e-01	2.595250997848640995e-01	1.141999999999999960e-01	1.506796605167028680e-01	7.616785714285710185e+01	3.437701174595233500e-01	1.519758621149246841e-02	4.416131903192650233e-03	1.471034344816788547e-02	0.000000000000000000e+00
2.665000000000000000e+03	8.305238649835855176e+04	4.566003645264151601e+03	8.262322118384577334e+04	4.552700000957491284e+03	1.292510000000106629e-01	3.282143217761594040e-02	1.155220027020506524e-01	1.684235423040705143e-02	8.060192364396868925e+01	2.415816617136115951e+01	6.545963135121382948e+00	2.049315027154868574e+00	1.292510000000106629e-01	2.578936148266280926e-01	1.140000000000000041e-01	1.508272760585634975e-01	7.617128571428570183e+01	3.437925728890737775e-01	1.493133437124398097e-02	4.372078128409415641e-03	1.451904705790898337e-02	0.000000000000000000e+00
2.666000000000000000e+03	8.311935974904979230e+04	4.568914857418388237e+03	8.269209622750473500e+04	4.555852875733991823e+03	1.285889999999767497e-01	3.292008296793348665e-02	1.154383727912450391e-01	1.667668404386930120e-02	8.073438806148563174e+01	2.348917938909923109e+01	6.549486739183976169e+00	1.992329943812908954e+00	1.285889999999767497e-01	2.562953631779026908e-01	1.139000000000000012e-01	1.510075072535494445e-01	7.617985714285710230e+01	3.438154342420451370e-01	1.484410491885072500e-02	4.363535846495363371e-03	1.465859078808156614e-02	0.000000000000000000e+00
2.667000000000000000e+03	8.318672655934025533e+04	4.571814529732935625e+03	8.276031560919407639e+04	4.558511888241669112e+03	1.282259999999837419e-01	3.220760823335318268e-02	1.153527369362789962e-01	1.645537057606656292e-02	8.086823404161481221e+01	2.297062856476475545e+01	6.553492452477712504e+00	1.948006235391072982e+00	1.282259999999837419e-01	2.553606854109168878e-01	1.137999999999999984e-01	1.511941367345548959e-01	7.619385714285719757e+01	3.438384334642541340e-01	1.479122004638943472e-02	4.272599154845796963e-03	1.532346960761503743e-02	0.000000000000000000e+00
2.668000000000000000e+03	8.325433423449238762e+04	4.574708965996801453e+03	8.282557498096866766e+04	4.561037114889344593e+03	1.320200000000113505e-01	3.266708289336985732e-02	1.151656973476359452e-01	1.624112695238221285e-02	8.100398009604371907e+01	2.259986325619955849e+01	6.557916410068173718e+00	1.912555749802723026e+00	1.320200000000113505e-01	2.544369307047699147e-01	1.136000000000000065e-01	1.513807662155603473e-01	7.621442857142859850e+01	3.438618372551410229e-01	1.520417536383620455e-02	4.330242142428299829e-03	1.594853339276520315e-02	0.000000000000000000e+00
2.669000000000000000e+03	8.332010564110077394e+04	4.577505772608964435e+03	8.288827667117258534e+04	4.563522643959865491e+03	1.380570000000034270e-01	3.380394577145362511e-02	1.150799967164932158e-01	1.606338051770466943e-02	8.114320222154944418e+01	2.236487691945461620e+01	6.562097361818359786e+00	1.887826508968848849e+00	1.380570000000034270e-01	2.535453673026151211e-01	1.135000000000000037e-01	1.515673956965658264e-01	7.624185714285719939e+01	3.438846421966605948e-01	1.588759910668929853e-02	4.477873861085201676e-03	1.607449035767475470e-02	0.000000000000000000e+00
2.670000000000000000e+03	8.338304781337518943e+04	4.580161406783217899e+03	8.295048704162595095e+04	4.566364667032239595e+03	1.408230000000116888e-01	3.426761323764147132e-02	1.148928647114334511e-01	1.589427322300663789e-02	8.129335858051769037e+01	2.225408874083474231e+01	6.567421209019812522e+00	1.869748632103299668e+00	1.408230000000116888e-01	2.526811500105362596e-01	1.132999999999999979e-01	1.517540251775712778e-01	7.627685714285709651e+01	3.439064691303612697e-01	1.617955788725953734e-02	4.528872247741106034e-03	1.558172343182475522e-02	0.000000000000000000e+00
2.671000000000000000e+03	8.344485419936967082e+04	4.582746953007665070e+03	8.301466479477215034e+04	4.569331927548033491e+03	1.369429999999738357e-01	3.325163571947070684e-02	1.148070992751682867e-01	1.576252533071738002e-02	8.145653034088012134e+01	2.228114125852831862e+01	6.573278842298805102e+00	1.862292893727489185e+00	1.369429999999738357e-01	2.518122209368416908e-01	1.131999999999999951e-01	1.519406546585767293e-01	7.632014285714289770e+01	3.439279051191291292e-01	1.572202859603636857e-02	4.385533259732624783e-03	1.519136326394644569e-02	0.000000000000000000e+00
2.672000000000000000e+03	8.350845922297661309e+04	4.585383876063193384e+03	8.308049167170381406e+04	4.572259891559035168e+03	1.347440000000119653e-01	3.278625974695723727e-02	1.146198748172119891e-01	1.564061891969951296e-02	8.163171772624706080e+01	2.245806622973343281e+01	6.580352259220035194e+00	1.863902591972501854e+00	1.347440000000119653e-01	2.509227852539291370e-01	1.130000000000000032e-01	1.521272841395821807e-01	7.637242857142859975e+01	3.439499679257342901e-01	1.544434041237178340e-02	4.308562498191791795e-03	1.500763300540511498e-02	0.000000000000000000e+00
2.673000000000000000e+03	8.357320786055513599e+04	4.588043498272463694e+03	8.314712443115627684e+04	4.575135317989081159e+03	1.284620000000131768e-01	3.146733394826208702e-02	1.145340445468677470e-01	1.555668136626485627e-02	8.181817465403175049e+01	2.278718057383260742e+01	6.587858145772770513e+00	1.878302797455289275e+00	1.284620000000131768e-01	2.500030046863309097e-01	1.129000000000000004e-01	1.523139136205876598e-01	7.643414285714290202e+01	3.439724304802198596e-01	1.471327243058123332e-02	4.121064436604600367e-03	1.495288984748488134e-02	0.000000000000000000e+00
2.674000000000000000e+03	8.364117370599965216e+04	4.590809686604844501e+03	8.321400113594041613e+04	4.577837219035505768e+03	1.275989999999751490e-01	3.161661855367602081e-02	1.144481887597701697e-01	1.549706820601436455e-02	8.202006110733515243e+01	2.219977531657638181e+01	6.596575735834903753e+00	1.820290287717539313e+00	1.275989999999751490e-01	2.490572581077421244e-01	1.127999999999999975e-01	1.525005431015931112e-01	7.650571428571430488e+01	3.439960123589443364e-01	1.460347443755507027e-02	4.123522632760846449e-03	1.510019738224151892e-02	0.000000000000000000e+00
2.675000000000000000e+03	8.370965056089306017e+04	4.593572263127950464e+03	8.328022543584102823e+04	4.580305323267309177e+03	1.314760000000205764e-01	3.248331103937005665e-02	1.142608324661311264e-01	1.544823039684766267e-02	8.223101812243692166e+01	2.154623861671576535e+01	6.606345634314948256e+00	1.755783372946160492e+00	1.314760000000205764e-01	2.497329775429065202e-01	1.126000000000000056e-01	1.526871725825985626e-01	7.658771428571429851e+01	3.440197747780942561e-01	1.502255720931940791e-02	4.230957888748954239e-03	1.561689865118041746e-02	0.000000000000000000e+00
2.676000000000000000e+03	8.377621712383347040e+04	4.596249525561727751e+03	8.334425863617971481e+04	4.582606567108788113e+03	1.347150000000283399e-01	3.303273529828361366e-02	1.141749118033822813e-01	1.543766048764412535e-02	8.244877624979210395e+01	2.104445848805638164e+01	6.616266896960041777e+00	1.704937962440232324e+00	1.347150000000283399e-01	2.511830747048021673e-01	1.125000000000000028e-01	1.528738020636040140e-01	7.668042857142860669e+01	3.440426156643522360e-01	1.538107324359587989e-02	4.306898222450758311e-03	1.617425739798067363e-02	0.000000000000000000e+00
2.677000000000000000e+03	8.384123209282572498e+04	4.598861640195659675e+03	8.340608527683431748e+04	4.584936630161468202e+03	1.335359999999923275e-01	3.264525757835894104e-02	1.139874629674739737e-01	1.543781272546547456e-02	8.267616109980585293e+01	2.068139414761195738e+01	6.627264026387365448e+00	1.664406937521965446e+00	1.335359999999923275e-01	2.526237851209789387e-01	1.122999999999999970e-01	1.530604315446094932e-01	7.678400000000000603e+01	3.440646676284384586e-01	1.522142985482373076e-02	4.254028178075806681e-03	1.620120452867159985e-02	0.000000000000000000e+00
2.678000000000000000e+03	8.390692894322267966e+04	4.601497404354947321e+03	8.346780908250754874e+04	4.587473531961227309e+03	1.322930000000042128e-01	3.239333729662547540e-02	1.139014774000902813e-01	1.547595862590522321e-02	8.291877263532309428e+01	2.044834763456019644e+01	6.639102670887496060e+00	1.635665581373253907e+00	1.322930000000042128e-01	2.540795649739415740e-01	1.121999999999999942e-01	1.532470610256149446e-01	7.689842857142859600e+01	3.440869539111334197e-01	1.506836814969062313e-02	4.219620434105763804e-03	1.583307058502779474e-02	0.000000000000000000e+00
2.679000000000000000e+03	8.397329313011179329e+04	4.604156341276686362e+03	8.353096802534366725e+04	4.590037817664222530e+03	1.287310000000161381e-01	3.172354603886184954e-02	1.137139359853878567e-01	1.552422643225551645e-02	8.317568566920992623e+01	2.036383068213122982e+01	6.652366393968350167e+00	1.618253177262571008e+00	1.287310000000161381e-01	2.555643869498458454e-01	1.120000000000000023e-01	1.534336905066203960e-01	7.702371428571430556e+01	3.441094696411503562e-01	1.463850869333679916e-02	4.123978772379344009e-03	1.540932084894633056e-02	0.000000000000000000e+00
2.680000000000000000e+03	8.404160609975570696e+04	4.606890947309251715e+03	8.359586381210823311e+04	4.592786600901448764e+03	1.263779999999883330e-01	3.149935809120034402e-02	1.136278854843746910e-01	1.560985394971109268e-02	8.344997665646791063e+01	2.044387873136028233e+01	6.666656812625205930e+00	1.615497381489034101e+00	1.263779999999883330e-01	2.570855048298823498e-01	1.118999999999999995e-01	1.536203199876258474e-01	7.715914285714289633e+01	3.441326497029140175e-01	1.436006491174297850e-02	4.086859816997349092e-03	1.490510808061952172e-02	0.000000000000000000e+00
2.681000000000000000e+03	8.411124366798021947e+04	4.609678600989273036e+03	8.366295490561732731e+04	4.595475485820711583e+03	1.285520000000133223e-01	3.255533490487742820e-02	1.135418094234130759e-01	1.571855467591773067e-02	8.373683053930039932e+01	2.070218190083477694e+01	6.681918808164027723e+00	1.628077610375868511e+00	1.285520000000133223e-01	2.586090207860021195e-01	1.117999999999999966e-01	1.538069494686313265e-01	7.730442857142860191e+01	3.441562824490477790e-01	1.459602668500011025e-02	4.212640994242316216e-03	1.489670440721455047e-02	0.000000000000000000e+00
2.682000000000000000e+03	8.417975546379844309e+04	4.612424251492354415e+03	8.373008384720495087e+04	4.597951826149916087e+03	1.337869999999838910e-01	3.454670827287101981e-02	1.133541359906920926e-01	1.583555714541779944e-02	8.396900583552528019e+01	2.068349897941456916e+01	6.693039787405268726e+00	1.620375303465512173e+00	1.337869999999838910e-01	2.600919603638101041e-01	1.116000000000000048e-01	1.539935789496367780e-01	7.745842857142859827e+01	3.441795363122415741e-01	1.516530979178489641e-02	4.452368224065688697e-03	1.520067806947911389e-02	0.000000000000000000e+00
2.683000000000000000e+03	8.424569542900388478e+04	4.615072883255063971e+03	8.379587038616256905e+04	4.600343153677039481e+03	1.389070000000174332e-01	3.642335092889659176e-02	1.132679949544738024e-01	1.598843145331822757e-02	8.412458042447046580e+01	2.022343489710641506e+01	6.697711732640527771e+00	1.582005604893684581e+00	1.389070000000174332e-01	2.640990272909170544e-01	1.115000000000000019e-01	1.541802084306422294e-01	7.762000000000000455e+01	3.442019203095255664e-01	1.573371737514306715e-02	4.685402224768574382e-03	1.541699276686985150e-02	0.000000000000000000e+00
2.684000000000000000e+03	8.430925319962837966e+04	4.617646586523237602e+03	8.386073387900592934e+04	4.602844778423223943e+03	1.424739999999928841e-01	3.778147615857559150e-02	1.130802288534750039e-01	1.614788586821055277e-02	8.428676101253988406e+01	1.992348375251484072e+01	6.703154929614356661e+00	1.556796064417620196e+00	1.424739999999928841e-01	2.711951506342178408e-01	1.112999999999999962e-01	1.543668379116476808e-01	7.778785714285710640e+01	3.445134713603013044e-01	1.611099252566919326e-02	4.852409716897992595e-03	1.526015250610266230e-02	0.000000000000000000e+00
2.685000000000000000e+03	8.437132262200608966e+04	4.620196343935879668e+03	8.392626402358345513e+04	4.605422522589366963e+03	1.424769999999853098e-01	3.839326636388063624e-02	1.129940228129784896e-01	1.634197332309371767e-02	8.445344530172511099e+01	1.979540644952678008e+01	6.708651890920009464e+00	1.547370437763303519e+00	1.424769999999853098e-01	2.782107663323752922e-01	1.111999999999999933e-01	1.545534673926531599e-01	7.796014285714289827e+01	3.457281488840169281e-01	1.609904938832307578e-02	4.923545594837846172e-03	1.503166895482825616e-02	0.000000000000000000e+00
